Station,Date(NZST),Tair(C),Twet(C),RH(%),Tdew(C)
3925,20180112:0300,14.3,14.0,96.0,13.7
15752,20180112:0400,13.0,11.6,84.0,10.4
3925,20180112:0400,14.0,13.7,96.0,13.4
15752,20180112:0500,12.8,11.5,85.0,10.4
3925,20180112:0500,13.8,13.5,96.0,13.2
15752,20180112:0600,13.8,12.3,83.0,11.0
3925,20180112:0600,13.8,13.5,96.0,13.2
15752,20180112:0700,14.3,12.5,80.0,10.9
3925,20180112:0700,14.5,14.2,96.0,13.9
15752,20180112:0800,14.7,12.5,76.0,10.5
3925,20180112:0800,17.2,16.3,91.0,15.7
15752,20180112:0900,15.1,12.7,74.0,10.5
3925,20180112:0900,19.3,17.5,83.0,16.4
15752,20180112:1000,16.3,13.1,67.0,10.2
3925,20180112:1000,19.5,17.8,84.0,16.7
15752,20180112:1100,17.0,12.9,60.0,9.2
3925,20180112:1100,21.7,18.6,73.0,16.7
15752,20180112:1200,17.5,13.5,61.0,9.9
3925,20180112:1200,20.8,17.4,70.0,15.1
15752,20180112:1300,17.5,13.1,58.0,9.2
3925,20180112:1300,19.4,17.3,80.0,15.9
15752,20180112:1400,17.4,13.2,59.0,9.3
3925,20180112:1400,18.9,17.1,83.0,16.0
15752,20180112:1500,17.5,13.5,61.0,9.9
3925,20180112:1500,19.2,17.1,80.0,15.7
15752,20180112:1600,17.0,13.6,66.0,10.6
3925,20180112:1600,19.1,17.5,85.0,16.5
15752,20180112:1700,16.5,13.9,73.0,11.7
3925,20180112:1700,17.8,16.8,90.0,16.1
15752,20180112:1800,16.0,13.8,77.0,12.0
3925,20180112:1800,16.5,15.7,92.0,15.2
15752,20180112:1900,15.5,13.8,82.0,12.5
3925,20180112:1900,16.2,15.5,92.0,14.9
15752,20180112:2000,15.4,13.8,83.0,12.5
3925,20180112:2000,15.4,14.6,91.0,13.9
15752,20180112:2100,15.1,13.3,81.0,11.9
3925,20180112:2100,15.2,14.5,92.0,13.9
15752,20180112:2200,14.9,13.1,80.0,11.5
3925,20180112:2200,14.9,14.4,94.0,13.9
15752,20180112:2300,14.6,12.8,80.0,11.2
3925,20180112:2300,14.8,14.4,95.0,14.0
15752,20180113:0000,14.8,13.0,80.0,11.4
3925,20180113:0000,14.9,14.5,95.0,14.1
15752,20180113:0100,14.9,13.4,84.0,12.2
3925,20180113:0100,14.7,14.3,95.0,13.9
15752,20180113:0200,15.0,13.3,82.0,12.0
3925,20180113:0200,14.3,13.9,95.0,13.5
15752,20180113:0300,14.9,13.3,82.0,11.9
3925,20180113:0300,14.2,13.9,96.0,13.6
15752,20180113:0400,14.9,13.3,83.0,12.0
3925,20180113:0400,14.3,14.0,96.0,13.7
15752,20180113:0500,15.0,13.3,82.0,12.0
3925,20180113:0500,14.4,14.1,96.0,13.8
15752,20180113:0600,15.1,13.1,78.0,11.3
3925,20180113:0600,14.5,14.2,96.0,13.9
15752,20180113:0700,15.6,13.4,77.0,11.6
3925,20180113:0700,15.1,14.7,96.0,14.5
15752,20180113:0800,16.2,14.1,78.0,12.4
3925,20180113:0800,16.1,15.5,94.0,15.1
15752,20180113:0900,15.9,13.9,79.0,12.3
3925,20180113:0900,17.4,16.0,86.0,15.0
15752,20180113:1000,16.4,14.4,79.0,12.8
3925,20180113:1000,17.7,16.3,86.0,15.3
15752,20180113:1100,16.8,14.8,80.0,13.3
3925,20180113:1100,20.1,17.6,77.0,16.0
15752,20180113:1200,16.6,15.1,84.0,13.9
3925,20180113:1200,22.7,18.8,67.0,16.3
15752,20180113:1300,17.9,15.5,76.0,13.6
3925,20180113:1300,23.9,18.6,58.0,15.1
15752,20180113:1400,17.5,15.4,79.0,13.8
3925,20180113:1400,24.9,18.7,53.0,14.7
15752,20180113:1500,16.6,15.1,84.0,13.9
3925,20180113:1500,24.8,18.2,50.0,13.7
15752,20180113:1600,16.3,15.2,88.0,14.3
3925,20180113:1600,25.5,17.9,44.0,12.4
15752,20180113:1700,16.2,15.5,92.0,14.9
3925,20180113:1700,25.7,17.9,43.0,12.2
15752,20180113:1800,16.5,15.6,90.0,14.9
3925,20180113:1800,23.0,17.8,58.0,14.3
15752,20180113:1900,15.8,15.5,97.0,15.3
3925,20180113:1900,20.6,17.5,72.0,15.4
15752,20180113:2000,16.0,15.7,97.0,15.5
3925,20180113:2000,18.7,17.4,87.0,16.5
15752,20180113:2100,15.9,15.8,99.0,15.7
3925,20180113:2100,19.0,17.0,81.0,15.7
15752,20180113:2200,16.2,15.8,96.0,15.6
3925,20180113:2200,19.0,17.1,82.0,15.9
15752,20180113:2300,15.9,15.9,100.0,15.9
3925,20180113:2300,18.9,17.1,83.0,16.0
15752,20180114:0000,15.9,15.9,100.0,15.9
3925,20180114:0000,18.1,16.9,88.0,16.1
15752,20180114:0100,16.0,16.0,100.0,16.0
3925,20180114:0100,17.7,16.9,92.0,16.4
15752,20180114:0200,16.0,16.0,100.0,16.0
3925,20180114:0200,17.3,16.5,92.0,16.0
15752,20180114:0300,15.9,15.9,100.0,15.9
3925,20180114:0300,17.6,16.6,90.0,16.0
15752,20180114:0400,15.6,15.6,100.0,15.6
3925,20180114:0400,17.3,16.6,93.0,16.2
15752,20180114:0500,15.4,15.4,100.0,15.4
3925,20180114:0500,17.2,16.5,93.0,16.1
15752,20180114:0600,15.6,15.6,100.0,15.6
3925,20180114:0600,16.4,15.8,94.0,15.4
15752,20180114:0700,16.5,15.8,93.0,15.4
3925,20180114:0700,18.1,17.0,89.0,16.3
15752,20180114:0800,18.1,16.4,83.0,15.2
3925,20180114:0800,20.5,18.0,77.0,16.3
15752,20180114:0900,18.8,16.5,78.0,14.9
3925,20180114:0900,21.9,17.7,64.0,14.8
15752,20180114:1000,20.1,16.7,69.0,14.3
3925,20180114:1000,23.6,16.8,47.0,11.6
15752,20180114:1100,21.1,17.7,70.0,15.4
3925,20180114:1100,24.9,17.7,46.0,12.5
15752,20180114:1200,19.0,16.8,79.0,15.3
3925,20180114:1200,26.2,18.9,47.0,14.0
15752,20180114:1300,19.3,17.1,79.0,15.6
3925,20180114:1300,26.7,18.8,44.0,13.5
15752,20180114:1400,19.9,17.1,74.0,15.1
3925,20180114:1400,27.5,19.0,41.0,13.1
15752,20180114:1500,20.4,17.4,73.0,15.4
3925,20180114:1500,28.4,19.5,40.0,13.5
15752,20180114:1600,19.5,16.9,76.0,15.2
3925,20180114:1600,28.8,19.2,37.0,12.7
15752,20180114:1700,20.8,17.1,67.0,14.5
3925,20180114:1700,28.6,20.2,43.0,14.8
15752,20180114:1800,20.9,16.8,64.0,13.9
3925,20180114:1800,24.8,19.5,59.0,16.3
15752,20180114:1900,20.0,17.1,73.0,15.0
3925,20180114:1900,23.3,18.5,61.0,15.4
15752,20180114:2000,18.5,16.8,83.0,15.6
3925,20180114:2000,22.0,17.8,64.0,14.9
15752,20180114:2100,17.3,16.7,94.0,16.3
3925,20180114:2100,20.8,17.5,71.0,15.4
15752,20180114:2200,17.3,16.5,92.0,16.0
3925,20180114:2200,20.6,17.7,74.0,15.8
15752,20180114:2300,17.5,16.5,90.0,15.9
3925,20180114:2300,20.1,17.7,78.0,16.1
15752,20180115:0000,17.8,16.6,88.0,15.8
3925,20180115:0000,18.6,17.0,84.0,15.9
15752,20180115:0100,17.7,16.5,88.0,15.7
3925,20180115:0100,17.7,16.5,88.0,15.7
15752,20180115:0200,17.4,16.6,92.0,16.1
3925,20180115:0200,17.0,16.0,90.0,15.4
15752,20180115:0300,17.2,16.1,89.0,15.4
3925,20180115:0300,16.6,15.7,91.0,15.1
15752,20180115:0400,16.7,16.4,97.0,16.2
3925,20180115:0400,16.1,15.4,92.0,14.8
15752,20180115:0500,16.2,16.2,100.0,16.2
3925,20180115:0500,15.6,15.0,93.0,14.5
15752,20180115:0600,16.2,16.2,100.0,16.2
3925,20180115:0600,15.7,15.1,93.0,14.6
15752,20180115:0700,17.6,16.9,93.0,16.5
3925,20180115:0700,17.0,16.1,91.0,15.5
15752,20180115:0800,19.0,17.0,81.0,15.7
3925,20180115:0800,18.8,17.2,84.0,16.1
3925,20180115:0900,20.6,18.3,79.0,16.8
3925,20180115:1000,21.1,18.8,79.0,17.3
3925,20180115:1100,23.6,19.4,66.0,16.9
3925,20180115:1200,25.6,19.2,52.0,15.0
3925,20180115:1300,27.0,19.7,48.0,15.1
15752,20180115:1400,23.0,18.4,62.0,15.3
3925,20180115:1400,28.5,19.7,41.0,14.0
15752,20180115:1500,23.1,18.5,62.0,15.4
3925,20180115:1500,28.7,19.7,40.0,13.8
15752,20180115:1600,22.7,18.6,66.0,16.0
3925,20180115:1600,28.7,19.7,40.0,13.8
15752,20180115:1700,21.9,18.1,67.0,15.5
3925,20180115:1700,27.8,20.2,47.0,15.5
15752,20180115:1800,22.0,18.5,70.0,16.3
3925,20180115:1800,26.0,19.7,53.0,15.7
15752,20180115:1900,20.8,18.0,75.0,16.2
3925,20180115:1900,23.7,18.3,57.0,14.7
15752,20180115:2000,20.5,18.0,77.0,16.3
3925,20180115:2000,22.2,17.6,61.0,14.3
15752,20180115:2100,20.6,18.1,77.0,16.4
3925,20180115:2100,21.7,17.6,65.0,14.9
15752,20180115:2200,21.3,18.0,71.0,15.8
3925,20180115:2200,21.3,17.5,67.0,14.9
15752,20180115:2300,22.0,17.5,62.0,14.4
3925,20180115:2300,20.5,17.3,71.0,15.1
15752,20180116:0000,21.6,17.3,63.0,14.3
3925,20180116:0000,19.4,17.1,78.0,15.5
15752,20180116:0100,19.6,16.7,73.0,14.6
3925,20180116:0100,18.6,16.8,82.0,15.5
15752,20180116:0200,20.8,16.5,62.0,13.3
3925,20180116:0200,17.2,15.8,86.0,14.9
15752,20180116:0300,22.3,16.4,52.0,12.0
3925,20180116:0300,16.3,15.4,90.0,14.7
15752,20180116:0400,19.8,16.8,72.0,14.6
3925,20180116:0400,17.2,16.0,88.0,15.2
15752,20180116:0500,17.3,15.3,80.0,13.8
3925,20180116:0500,16.9,15.8,89.0,15.1
15752,20180116:0600,17.8,15.7,79.0,14.1
3925,20180116:0600,17.4,16.2,88.0,15.4
15752,20180116:0700,21.7,17.2,62.0,14.1
3925,20180116:0700,17.7,16.8,91.0,16.2
15752,20180116:0800,23.1,17.7,56.0,13.9
3925,20180116:0800,19.1,17.9,88.0,17.1
15752,20180116:0900,22.8,18.2,62.0,15.2
3925,20180116:0900,19.7,18.2,86.0,17.3
15752,20180116:1000,24.4,18.8,56.0,15.1
3925,20180116:1000,20.2,18.4,83.0,17.2
15752,20180116:1100,25.9,19.0,49.0,14.4
3925,20180116:1100,22.5,19.2,72.0,17.2
15752,20180116:1200,27.5,19.6,45.0,14.5
3925,20180116:1200,25.1,20.5,64.0,17.8
15752,20180116:1300,28.0,19.3,41.0,13.5
3925,20180116:1300,26.6,20.2,53.0,16.2
15752,20180116:1400,28.5,19.2,38.0,12.8
3925,20180116:1400,26.4,19.7,51.0,15.5
15752,20180116:1500,26.0,18.4,45.0,13.2
3925,20180116:1500,26.4,19.7,51.0,15.5
15752,20180116:1600,26.7,18.7,43.0,13.1
3925,20180116:1600,24.4,18.3,53.0,14.2
15752,20180116:1700,25.7,19.3,52.0,15.1
3925,20180116:1700,23.1,17.4,54.0,13.3
15752,20180116:1800,22.6,18.8,68.0,16.4
3925,20180116:1800,23.8,17.8,53.0,13.7
15752,20180116:1900,20.7,18.4,79.0,16.9
3925,20180116:1900,22.7,17.2,55.0,13.2
15752,20180116:2000,18.0,16.7,87.0,15.8
3925,20180116:2000,21.7,17.0,60.0,13.6
15752,20180116:2100,18.0,16.9,89.0,16.2
3925,20180116:2100,20.9,16.9,65.0,14.1
15752,20180116:2200,16.6,15.7,90.0,15.0
3925,20180116:2200,20.4,16.8,68.0,14.3
15752,20180116:2300,16.4,15.5,90.0,14.8
3925,20180116:2300,20.9,16.8,64.0,13.9
15752,20180117:0000,16.4,15.4,89.0,14.6
3925,20180117:0000,19.4,17.0,77.0,15.3
15752,20180117:0100,16.8,15.7,89.0,15.0
3925,20180117:0100,19.0,16.8,79.0,15.3
15752,20180117:0200,16.5,15.4,88.0,14.5
3925,20180117:0200,18.6,16.5,80.0,15.1
15752,20180117:0300,16.0,15.3,92.0,14.7
3925,20180117:0300,18.6,16.9,83.0,15.7
15752,20180117:0400,15.4,14.8,93.0,14.3
3925,20180117:0400,18.3,16.6,83.0,15.4
15752,20180117:0500,15.5,14.9,93.0,14.4
3925,20180117:0500,18.0,16.4,84.0,15.3
15752,20180117:0600,15.2,14.8,95.0,14.4
3925,20180117:0600,18.0,16.6,86.0,15.6
15752,20180117:0700,15.4,15.0,95.0,14.6
3925,20180117:0700,19.8,16.9,73.0,14.8
15752,20180117:0800,16.3,15.6,93.0,15.2
3925,20180117:0800,20.6,16.9,67.0,14.3
15752,20180117:0900,16.2,15.4,91.0,14.7
3925,20180117:0900,19.9,17.2,75.0,15.4
15752,20180117:1000,16.9,15.7,88.0,14.9
3925,20180117:1000,18.7,17.2,85.0,16.1
15752,20180117:1100,18.0,16.3,83.0,15.1
3925,20180117:1100,19.5,17.6,82.0,16.4
15752,20180117:1200,16.5,15.6,90.0,14.9
3925,20180117:1200,18.5,17.5,90.0,16.8
15752,20180117:1300,16.4,15.5,90.0,14.8
3925,20180117:1300,18.2,17.5,93.0,17.1
15752,20180117:1400,16.6,15.8,92.0,15.3
3925,20180117:1400,17.9,17.3,94.0,16.9
15752,20180117:1500,17.0,16.1,91.0,15.5
3925,20180117:1500,18.0,17.5,95.0,17.2
15752,20180117:1600,17.9,16.7,88.0,15.9
3925,20180117:1600,18.5,17.7,92.0,17.2
15752,20180117:1700,19.6,17.4,79.0,15.9
3925,20180117:1700,18.7,17.7,90.0,17.0
15752,20180117:1800,19.3,17.2,80.0,15.8
3925,20180117:1800,18.0,17.2,92.0,16.7
15752,20180117:1900,20.5,17.9,76.0,16.1
3925,20180117:1900,18.6,17.8,92.0,17.3
15752,20180117:2000,19.6,17.6,81.0,16.3
3925,20180117:2000,18.5,17.5,90.0,16.8
15752,20180117:2100,19.5,17.7,83.0,16.6
3925,20180117:2100,18.3,17.4,91.0,16.8
15752,20180117:2200,19.3,17.6,84.0,16.5
3925,20180117:2200,18.4,17.3,89.0,16.6
15752,20180117:2300,18.0,16.9,89.0,16.2
3925,20180117:2300,17.8,17.1,93.0,16.7
15752,20180118:0000,17.6,16.5,89.0,15.8
3925,20180118:0000,17.8,17.0,92.0,16.5
15752,20180118:0100,16.3,15.6,93.0,15.2
3925,20180118:0100,18.3,17.3,90.0,16.6
15752,20180118:0200,16.4,15.6,92.0,15.1
3925,20180118:0200,18.9,17.5,86.0,16.5
15752,20180118:0300,15.8,15.4,96.0,15.2
3925,20180118:0300,18.3,17.4,91.0,16.8
15752,20180118:0400,15.8,15.5,97.0,15.3
3925,20180118:0400,18.7,17.4,87.0,16.5
15752,20180118:0500,15.8,15.5,97.0,15.3
3925,20180118:0500,18.5,17.3,88.0,16.5
15752,20180118:0600,15.8,15.5,97.0,15.3
3925,20180118:0600,18.2,17.0,88.0,16.2
15752,20180118:0700,16.6,16.2,96.0,16.0
3925,20180118:0700,19.2,17.7,86.0,16.8
15752,20180118:0800,17.7,16.4,87.0,15.5
3925,20180118:0800,20.2,18.0,80.0,16.6
15752,20180118:0900,17.5,16.2,87.0,15.3
3925,20180118:0900,21.8,18.3,70.0,16.1
15752,20180118:1000,17.3,15.9,86.0,14.9
3925,20180118:1000,23.4,18.9,63.0,16.0
15752,20180118:1100,17.9,16.7,88.0,15.9
3925,20180118:1100,24.0,19.1,61.0,16.0
15752,20180118:1200,17.9,16.5,86.0,15.5
3925,20180118:1200,25.0,17.9,47.0,12.9
15752,20180118:1300,18.2,16.3,81.0,14.9
3925,20180118:1300,26.3,18.2,42.0,12.4
15752,20180118:1400,16.4,15.4,89.0,14.6
3925,20180118:1400,26.2,17.6,39.0,11.2
15752,20180118:1500,16.1,15.5,93.0,15.0
3925,20180118:1500,25.4,17.8,44.0,12.3
15752,20180118:1600,16.7,16.1,94.0,15.7
3925,20180118:1600,27.0,18.7,42.0,13.0
15752,20180118:1700,15.4,14.9,94.0,14.4
3925,20180118:1700,24.1,19.3,62.0,16.4
15752,20180118:1800,15.3,14.8,94.0,14.4
3925,20180118:1800,22.4,19.0,71.0,16.9
15752,20180118:1900,15.2,14.7,94.0,14.3
3925,20180118:1900,19.7,17.6,80.0,16.2
15752,20180118:2000,15.5,15.0,95.0,14.7
3925,20180118:2000,18.6,17.4,88.0,16.6
15752,20180118:2100,15.6,15.1,95.0,14.8
3925,20180118:2100,18.4,17.4,90.0,16.7
15752,20180118:2200,15.8,15.3,94.0,14.9
3925,20180118:2200,17.6,16.7,91.0,16.1
15752,20180118:2300,15.0,14.4,93.0,13.9
3925,20180118:2300,17.1,16.4,93.0,16.0
15752,20180119:0000,15.0,14.4,93.0,13.9
3925,20180119:0000,16.5,16.0,95.0,15.7
15752,20180119:0100,14.8,14.3,94.0,13.8
3925,20180119:0100,15.7,15.2,94.0,14.7
15752,20180119:0200,14.4,13.9,94.0,13.5
3925,20180119:0200,15.2,14.7,94.0,14.3
15752,20180119:0300,14.3,13.9,95.0,13.5
3925,20180119:0300,15.0,14.6,96.0,14.4
15752,20180119:0400,14.1,13.7,95.0,13.3
3925,20180119:0400,15.0,14.5,94.0,14.1
15752,20180119:0500,14.2,13.8,95.0,13.4
3925,20180119:0500,15.0,14.4,93.0,13.9
15752,20180119:0600,14.0,13.7,96.0,13.4
3925,20180119:0600,15.3,14.7,93.0,14.2
15752,20180119:0700,14.4,13.9,94.0,13.5
3925,20180119:0700,16.7,15.6,88.0,14.7
15752,20180119:0800,14.5,14.1,95.0,13.7
3925,20180119:0800,18.5,16.5,81.0,15.2
15752,20180119:0900,14.7,14.1,93.0,13.6
3925,20180119:0900,20.4,17.4,73.0,15.4
15752,20180119:1000,16.4,15.5,90.0,14.8
3925,20180119:1000,21.5,18.3,72.0,16.3
15752,20180119:1100,17.8,16.0,82.0,14.7
3925,20180119:1100,24.0,18.6,57.0,15.0
15752,20180119:1200,19.1,16.6,76.0,14.8
3925,20180119:1200,24.0,18.4,56.0,14.7
15752,20180119:1300,20.2,17.5,75.0,15.6
3925,20180119:1300,25.7,19.3,52.0,15.1
15752,20180119:1400,20.7,17.9,75.0,16.1
3925,20180119:1400,25.4,19.5,55.0,15.7
15752,20180119:1500,21.0,18.1,74.0,16.2
3925,20180119:1500,25.5,20.1,59.0,16.9
15752,20180119:1600,20.2,17.6,76.0,15.8
3925,20180119:1600,26.3,20.5,57.0,17.1
15752,20180119:1700,20.4,17.8,76.0,16.0
3925,20180119:1700,25.4,20.0,59.0,16.8
15752,20180119:1800,20.3,17.8,77.0,16.2
3925,20180119:1800,25.5,19.2,53.0,15.2
15752,20180119:1900,19.9,17.0,73.0,14.9
3925,20180119:1900,24.1,19.3,62.0,16.4
15752,20180119:2000,18.6,16.9,83.0,15.7
3925,20180119:2000,22.9,18.6,64.0,15.7
15752,20180119:2100,18.3,16.9,86.0,15.9
3925,20180119:2100,21.6,18.2,70.0,15.9
15752,20180119:2200,18.7,17.2,85.0,16.1
3925,20180119:2200,20.6,18.0,76.0,16.2
15752,20180119:2300,18.7,17.2,85.0,16.1
3925,20180119:2300,19.8,17.7,80.0,16.3
15752,20180120:0000,17.7,16.6,89.0,15.9
3925,20180120:0000,18.9,17.1,83.0,16.0
15752,20180120:0100,17.7,16.9,92.0,16.4
3925,20180120:0100,18.9,17.2,84.0,16.1
15752,20180120:0200,17.2,16.3,91.0,15.7
3925,20180120:0200,18.6,17.0,84.0,15.9
15752,20180120:0300,17.4,16.8,94.0,16.4
3925,20180120:0300,18.2,16.9,87.0,16.0
15752,20180120:0400,16.7,15.8,91.0,15.2
3925,20180120:0400,17.1,16.1,90.0,15.5
15752,20180120:0500,16.6,15.6,89.0,14.8
3925,20180120:0500,16.6,15.7,90.0,15.0
15752,20180120:0600,17.2,15.9,87.0,15.0
3925,20180120:0600,15.9,15.3,93.0,14.8
15752,20180120:0700,18.3,16.8,85.0,15.7
3925,20180120:0700,16.5,15.8,93.0,15.4
15752,20180120:0800,20.1,17.0,72.0,14.9
3925,20180120:0800,18.6,17.1,85.0,16.0
15752,20180120:0900,21.1,17.1,65.0,14.3
3925,20180120:0900,19.9,17.8,80.0,16.4
15752,20180120:1000,22.8,17.7,58.0,14.1
3925,20180120:1000,21.6,18.2,70.0,15.9
15752,20180120:1100,20.7,16.9,66.0,14.1
3925,20180120:1100,23.4,18.7,62.0,15.7
15752,20180120:1200,21.4,17.4,65.0,14.6
3925,20180120:1200,23.9,19.0,61.0,15.9
15752,20180120:1300,19.3,17.0,78.0,15.4
3925,20180120:1300,24.8,19.4,58.0,16.0
15752,20180120:1400,17.9,15.6,77.0,13.8
3925,20180120:1400,25.9,20.0,56.0,16.5
15752,20180120:1500,17.7,15.5,78.0,13.8
3925,20180120:1500,26.6,20.2,53.0,16.2
15752,20180120:1600,17.3,15.0,77.0,13.2
3925,20180120:1600,27.7,20.9,52.0,17.0
15752,20180120:1700,17.1,15.2,81.0,13.8
3925,20180120:1700,25.6,19.6,55.0,15.9
15752,20180120:1800,16.7,14.6,78.0,12.9
3925,20180120:1800,25.3,19.8,58.0,16.5
15752,20180120:1900,17.4,15.2,78.0,13.5
3925,20180120:1900,23.5,19.2,65.0,16.6
15752,20180120:2000,17.3,15.2,79.0,13.6
3925,20180120:2000,21.6,18.3,71.0,16.1
15752,20180120:2100,16.9,14.9,80.0,13.4
3925,20180120:2100,19.8,17.4,78.0,15.9
15752,20180120:2200,17.0,14.8,78.0,13.1
3925,20180120:2200,19.0,17.0,81.0,15.7
15752,20180120:2300,17.1,15.0,79.0,13.4
3925,20180120:2300,18.2,16.6,84.0,15.5
15752,20180121:0000,17.2,15.3,81.0,13.9
3925,20180121:0000,17.5,16.2,87.0,15.3
15752,20180121:0100,17.1,15.5,84.0,14.4
3925,20180121:0100,17.1,16.1,90.0,15.5
15752,20180121:0200,16.6,14.9,82.0,13.5
3925,20180121:0200,17.2,15.9,87.0,15.0
15752,20180121:0300,16.5,15.1,85.0,14.0
3925,20180121:0300,16.2,15.3,90.0,14.6
15752,20180121:0400,16.3,14.7,83.0,13.4
3925,20180121:0400,16.1,15.3,91.0,14.6
15752,20180121:0500,16.1,14.7,85.0,13.6
3925,20180121:0500,16.3,15.3,89.0,14.5
15752,20180121:0600,15.5,14.1,85.0,13.0
3925,20180121:0600,16.5,15.4,88.0,14.5
15752,20180121:0700,15.4,14.0,85.0,12.9
3925,20180121:0700,17.0,15.7,87.0,14.8
15752,20180121:0800,15.7,14.2,84.0,13.0
3925,20180121:0800,19.1,17.3,83.0,16.2
15752,20180121:0900,15.6,14.3,86.0,13.3
3925,20180121:0900,21.1,17.7,70.0,15.4
15752,20180121:1000,15.7,14.7,89.0,13.9
3925,20180121:1000,23.2,18.9,65.0,16.3
15752,20180121:1100,15.6,14.7,90.0,14.0
3925,20180121:1100,25.2,19.0,53.0,14.9
15752,20180121:1200,15.9,15.0,90.0,14.3
3925,20180121:1200,26.4,20.2,54.0,16.4
15752,20180121:1300,16.6,15.3,86.0,14.3
3925,20180121:1300,27.2,19.7,47.0,14.9
15752,20180121:1400,19.7,16.3,69.0,13.9
3925,20180121:1400,28.6,20.7,46.0,15.9
15752,20180121:1500,19.6,16.6,72.0,14.4
3925,20180121:1500,28.6,20.5,45.0,15.5
15752,20180121:1600,19.1,16.6,76.0,14.8
3925,20180121:1600,28.2,20.5,47.0,15.8
15752,20180121:1700,18.1,16.0,79.0,14.4
3925,20180121:1700,28.7,20.9,47.0,16.3
15752,20180121:1800,18.2,15.9,78.0,14.3
3925,20180121:1800,25.7,20.3,59.0,17.1
15752,20180121:1900,17.4,15.4,80.0,13.9
3925,20180121:1900,23.2,19.2,67.0,16.8
15752,20180121:2000,16.9,15.0,81.0,13.6
3925,20180121:2000,22.5,18.8,69.0,16.5
15752,20180121:2100,16.6,14.8,81.0,13.3
3925,20180121:2100,21.6,18.4,72.0,16.3
15752,20180121:2200,16.6,15.0,83.0,13.7
3925,20180121:2200,20.9,18.0,74.0,16.1
15752,20180121:2300,16.3,14.9,85.0,13.8
3925,20180121:2300,20.3,17.7,76.0,15.9
15752,20180122:0000,16.2,15.0,87.0,14.0
3925,20180122:0000,20.0,17.7,79.0,16.3
15752,20180122:0100,16.1,15.3,91.0,14.6
3925,20180122:0100,18.9,17.1,83.0,16.0
15752,20180122:0200,16.1,15.2,90.0,14.5
3925,20180122:0200,19.0,17.3,84.0,16.2
15752,20180122:0300,15.9,15.3,93.0,14.8
3925,20180122:0300,18.2,16.8,86.0,15.8
15752,20180122:0400,15.9,15.4,94.0,15.0
3925,20180122:0400,17.6,16.4,88.0,15.6
15752,20180122:0500,16.0,15.4,94.0,15.0
3925,20180122:0500,16.8,15.8,90.0,15.2
15752,20180122:0600,16.0,15.4,94.0,15.0
3925,20180122:0600,16.4,15.6,92.0,15.1
15752,20180122:0700,16.5,15.9,94.0,15.5
3925,20180122:0700,17.1,16.2,91.0,15.6
15752,20180122:0800,18.2,17.0,88.0,16.2
3925,20180122:0800,18.6,17.1,85.0,16.0
15752,20180122:0900,19.5,17.4,80.0,16.0
3925,20180122:0900,19.5,17.7,83.0,16.6
15752,20180122:1000,19.1,17.5,85.0,16.5
3925,20180122:1000,22.5,19.0,70.0,16.8
15752,20180122:1100,19.7,17.8,82.0,16.5
3925,20180122:1100,23.0,18.9,66.0,16.3
15752,20180122:1200,19.1,17.3,83.0,16.2
3925,20180122:1200,23.7,18.7,60.0,15.5
15752,20180122:1300,19.1,17.1,81.0,15.8
3925,20180122:1300,24.8,19.5,59.0,16.3
15752,20180122:1400,19.0,17.0,81.0,15.7
3925,20180122:1400,25.2,19.1,54.0,15.2
15752,20180122:1500,18.6,16.8,82.0,15.5
3925,20180122:1500,25.1,19.1,54.0,15.2
15752,20180122:1600,18.4,16.5,81.0,15.1
3925,20180122:1600,26.2,20.0,54.0,16.2
15752,20180122:1700,18.2,16.3,81.0,14.9
3925,20180122:1700,26.4,19.8,52.0,15.8
15752,20180122:1800,17.5,16.0,85.0,15.0
3925,20180122:1800,23.9,19.3,63.0,16.4
15752,20180122:1900,17.0,15.6,86.0,14.7
3925,20180122:1900,22.6,18.8,68.0,16.4
15752,20180122:2000,16.3,15.5,91.0,14.8
3925,20180122:2000,21.6,18.4,72.0,16.3
15752,20180122:2100,16.5,15.7,92.0,15.2
3925,20180122:2100,21.0,18.1,74.0,16.2
15752,20180122:2200,16.5,15.7,92.0,15.2
3925,20180122:2200,20.4,17.9,77.0,16.2
15752,20180122:2300,17.0,16.0,90.0,15.4
3925,20180122:2300,20.0,17.9,80.0,16.5
15752,20180123:0000,16.9,15.8,89.0,15.1
3925,20180123:0000,19.2,17.4,83.0,16.3
15752,20180123:0100,16.8,15.6,88.0,14.8
3925,20180123:0100,18.2,16.9,87.0,16.0
15752,20180123:0200,17.0,15.7,87.0,14.8
3925,20180123:0200,18.0,16.8,88.0,16.0
15752,20180123:0300,16.8,15.6,88.0,14.8
3925,20180123:0300,17.6,16.5,89.0,15.8
15752,20180123:0400,16.8,15.8,90.0,15.2
3925,20180123:0400,16.8,15.8,90.0,15.2
15752,20180123:0500,16.8,15.6,88.0,14.8
3925,20180123:0500,15.9,15.2,92.0,14.6
15752,20180123:0600,17.0,15.9,89.0,15.2
3925,20180123:0600,16.4,15.7,93.0,15.3
15752,20180123:0700,18.4,16.6,82.0,15.3
3925,20180123:0700,17.4,16.5,91.0,15.9
15752,20180123:0800,20.0,17.3,75.0,15.4
3925,20180123:0800,19.7,18.2,86.0,17.3
15752,20180123:0900,22.0,18.3,68.0,15.8
3925,20180123:0900,22.2,19.3,75.0,17.6
15752,20180123:1000,23.7,18.9,61.0,15.7
