Station,Date(NZST),Tair(C),Twet(C),RH(%),Tdew(C)
15752,20190223:1200,15.8,12.0,61.0,8.3
3925,20190223:1200,19.3,11.5,33.0,2.7
15752,20190223:1300,16.1,12.1,60.0,8.4
3925,20190223:1300,19.6,11.9,34.0,3.3
15752,20190223:1400,15.0,11.4,62.0,7.8
3925,20190223:1400,20.2,11.8,30.0,2.1
15752,20190223:1500,14.2,11.0,65.0,7.7
3925,20190223:1500,19.4,11.5,32.0,2.3
15752,20190223:1600,13.9,10.8,66.0,7.7
3925,20190223:1600,19.4,11.5,32.0,2.3
15752,20190223:1700,13.1,10.2,67.0,7.1
3925,20190223:1700,19.4,11.5,32.0,2.3
15752,20190223:1800,12.9,10.0,67.0,6.9
3925,20190223:1800,18.6,11.3,35.0,2.9
15752,20190223:1900,12.9,10.1,68.0,7.2
3925,20190223:1900,15.6,10.1,45.0,3.7
15752,20190223:2000,12.6,10.3,73.0,7.9
3925,20190223:2000,13.7,9.2,51.0,3.8
15752,20190223:2100,12.5,10.2,73.0,7.8
3925,20190223:2100,12.4,9.0,61.0,5.1
15752,20190223:2200,12.7,10.5,74.0,8.2
3925,20190223:2200,10.8,8.4,70.0,5.6
15752,20190223:2300,12.6,10.2,72.0,7.7
3925,20190223:2300,10.6,8.4,72.0,5.8
15752,20190224:0000,12.2,9.8,72.0,7.3
3925,20190224:0000,10.7,8.7,75.0,6.5
15752,20190224:0100,12.0,9.6,71.0,6.9
3925,20190224:0100,11.1,8.9,73.0,6.5
15752,20190224:0200,11.9,9.5,71.0,6.8
3925,20190224:0200,10.0,9.2,90.0,8.4
15752,20190224:0300,11.9,9.2,68.0,6.2
3925,20190224:0300,10.2,9.6,92.0,9.0
15752,20190224:0400,11.9,8.9,65.0,5.6
3925,20190224:0400,10.0,9.5,93.0,8.9
15752,20190224:0500,11.1,9.2,77.0,7.2
3925,20190224:0500,10.0,9.5,93.0,8.9
15752,20190224:0600,11.3,8.8,70.0,6.0
3925,20190224:0600,9.9,9.4,93.0,8.8
15752,20190224:0700,11.2,8.8,71.0,6.2
3925,20190224:0700,9.9,9.4,93.0,8.8
15752,20190224:0800,11.8,9.6,74.0,7.3
3925,20190224:0800,10.3,9.7,92.0,9.1
15752,20190224:0900,11.9,9.6,73.0,7.2
3925,20190224:0900,11.8,10.8,88.0,9.9
15752,20190224:1000,12.6,9.7,67.0,6.7
3925,20190224:1000,13.1,11.0,76.0,9.0
15752,20190224:1100,13.4,10.4,66.0,7.2
3925,20190224:1100,13.9,10.7,65.0,7.4
15752,20190224:1200,12.8,10.2,70.0,7.5
3925,20190224:1200,15.0,10.6,54.0,5.8
15752,20190224:1300,13.0,10.0,66.0,6.8
3925,20190224:1300,15.8,10.4,46.0,4.2
15752,20190224:1400,13.4,10.5,67.0,7.4
3925,20190224:1400,16.6,10.5,41.0,3.3
15752,20190224:1500,13.8,10.2,61.0,6.4
3925,20190224:1500,17.5,10.8,38.0,3.1
15752,20190224:1600,12.3,9.7,69.0,6.8
3925,20190224:1600,17.8,10.3,32.0,0.9
15752,20190224:1700,12.5,9.9,70.0,7.2
3925,20190224:1700,17.0,10.3,37.0,2.2
15752,20190224:1800,12.2,9.5,68.0,6.5
3925,20190224:1800,15.6,9.5,39.0,1.7
15752,20190224:1900,10.8,9.5,83.0,8.0
3925,20190224:1900,14.4,8.8,42.0,1.7
15752,20190224:2000,11.2,9.5,79.0,7.7
3925,20190224:2000,12.8,7.9,46.0,1.5
15752,20190224:2100,10.4,9.1,83.0,7.6
3925,20190224:2100,11.6,7.5,52.0,2.1
15752,20190224:2200,11.1,9.2,76.0,7.1
3925,20190224:2200,10.4,6.8,56.0,2.0
15752,20190224:2300,11.1,9.0,74.0,6.7
3925,20190224:2300,8.1,6.3,75.0,4.0
15752,20190225:0000,11.1,9.0,74.0,6.7
3925,20190225:0000,7.3,5.6,76.0,3.4
15752,20190225:0100,9.5,8.4,85.0,7.1
3925,20190225:0100,6.6,5.3,81.0,3.6
15752,20190225:0200,8.6,7.9,90.0,7.1
3925,20190225:0200,6.9,5.4,78.0,3.4
15752,20190225:0300,8.5,7.8,90.0,7.0
3925,20190225:0300,6.4,5.1,81.0,3.4
15752,20190225:0400,8.2,7.5,90.0,6.7
3925,20190225:0400,6.2,4.9,81.0,3.2
15752,20190225:0500,7.9,7.0,87.0,5.9
3925,20190225:0500,5.8,4.6,82.0,3.0
15752,20190225:0600,7.9,7.0,87.0,5.9
3925,20190225:0600,5.6,4.5,83.0,3.0
15752,20190225:0700,8.3,7.2,84.0,5.8
3925,20190225:0700,5.6,4.5,83.0,3.0
15752,20190225:0800,9.4,7.8,79.0,6.0
3925,20190225:0800,8.4,6.4,73.0,3.9
15752,20190225:0900,11.1,8.5,68.0,5.4
3925,20190225:0900,13.9,8.9,47.0,2.8
15752,20190225:1000,11.9,8.6,61.0,4.6
3925,20190225:1000,15.9,9.2,35.0,0.5
15752,20190225:1100,12.4,8.9,60.0,4.9
3925,20190225:1100,18.1,10.4,31.0,0.7
15752,20190225:1200,13.6,9.5,55.0,4.8
3925,20190225:1200,18.9,10.7,29.0,0.5
15752,20190225:1300,15.0,10.5,53.0,5.5
3925,20190225:1300,20.3,11.3,26.0,0.2
15752,20190225:1400,14.6,9.9,51.0,4.6
3925,20190225:1400,21.3,11.9,25.0,0.5
15752,20190225:1500,14.3,10.0,54.0,5.1
3925,20190225:1500,21.7,12.4,27.0,1.9
15752,20190225:1600,14.5,10.6,58.0,6.4
3925,20190225:1600,21.8,12.4,26.0,1.5
15752,20190225:1700,14.4,10.6,59.0,6.5
3925,20190225:1700,21.6,12.2,26.0,1.3
15752,20190225:1800,14.1,10.5,61.0,6.7
3925,20190225:1800,20.7,11.4,25.0,0.0
15752,20190225:1900,13.1,9.9,64.0,6.5
3925,20190225:1900,17.1,11.1,43.0,4.4
15752,20190225:2000,12.3,9.6,68.0,6.6
3925,20190225:2000,14.5,10.2,54.0,5.3
15752,20190225:2100,11.9,9.6,73.0,7.2
3925,20190225:2100,12.1,9.3,67.0,6.2
15752,20190225:2200,11.4,9.4,76.0,7.3
3925,20190225:2200,10.1,8.3,77.0,6.3
15752,20190225:2300,11.9,9.6,73.0,7.2
3925,20190225:2300,8.8,7.6,83.0,6.1
15752,20190226:0000,11.4,9.4,76.0,7.3
3925,20190226:0000,8.6,7.4,83.0,5.9
15752,20190226:0100,11.2,9.4,78.0,7.5
3925,20190226:0100,7.5,6.5,85.0,5.2
15752,20190226:0200,10.6,9.1,81.0,7.5
3925,20190226:0200,6.9,6.1,88.0,5.1
15752,20190226:0300,11.1,9.8,84.0,8.5
3925,20190226:0300,7.0,6.5,92.0,5.8
15752,20190226:0400,11.4,9.9,82.0,8.5
3925,20190226:0400,6.1,5.4,89.0,4.4
15752,20190226:0500,10.5,9.2,83.0,7.8
3925,20190226:0500,5.0,4.5,92.0,3.8
15752,20190226:0600,11.9,10.5,83.0,9.1
3925,20190226:0600,5.1,4.6,92.0,3.9
15752,20190226:0700,12.9,11.3,81.0,9.7
3925,20190226:0700,5.0,4.6,94.0,4.1
15752,20190226:0800,13.8,11.8,77.0,9.9
3925,20190226:0800,8.3,7.5,89.0,6.6
15752,20190226:0900,16.2,12.7,64.0,9.4
3925,20190226:0900,11.2,9.3,77.0,7.3
15752,20190226:1000,17.4,13.4,61.0,9.8
3925,20190226:1000,14.9,11.3,62.0,7.7
15752,20190226:1100,16.4,12.8,64.0,9.6
3925,20190226:1100,18.0,12.9,52.0,8.0
15752,20190226:1200,18.7,13.9,56.0,9.8
3925,20190226:1200,20.2,13.8,45.0,7.9
15752,20190226:1300,17.6,14.1,66.0,11.2
3925,20190226:1300,20.8,13.9,42.0,7.5
15752,20190226:1400,17.9,13.7,60.0,10.1
3925,20190226:1400,21.6,14.2,40.0,7.5
15752,20190226:1500,19.8,14.6,54.0,10.2
3925,20190226:1500,20.7,13.5,40.0,6.6
15752,20190226:1600,21.0,15.1,50.0,10.2
3925,20190226:1600,20.3,13.5,42.0,7.0
15752,20190226:1700,20.2,14.8,53.0,10.3
3925,20190226:1700,20.5,13.8,43.0,7.5
15752,20190226:1800,20.7,15.9,58.0,12.2
3925,20190226:1800,19.3,13.5,48.0,8.0
15752,20190226:1900,16.5,14.5,79.0,12.9
3925,20190226:1900,17.0,12.5,56.0,8.2
15752,20190226:2000,15.1,14.0,88.0,13.1
3925,20190226:2000,15.1,11.8,65.0,8.6
15752,20190226:2100,14.8,13.8,89.0,13.0
3925,20190226:2100,13.7,11.2,72.0,8.8
15752,20190226:2200,14.0,13.0,89.0,12.2
3925,20190226:2200,12.9,11.0,78.0,9.2
15752,20190226:2300,13.9,12.9,89.0,12.1
3925,20190226:2300,12.8,11.0,79.0,9.3
15752,20190227:0000,13.3,12.3,88.0,11.4
3925,20190227:0000,12.3,10.5,79.0,8.8
15752,20190227:0100,14.0,12.2,80.0,10.6
3925,20190227:0100,12.0,10.4,81.0,8.9
15752,20190227:0200,13.4,11.8,82.0,10.4
3925,20190227:0200,12.0,10.5,82.0,9.0
15752,20190227:0300,14.4,12.3,77.0,10.4
3925,20190227:0300,11.0,9.8,85.0,8.6
15752,20190227:0400,14.7,12.7,78.0,10.9
3925,20190227:0400,10.8,9.9,89.0,9.1
15752,20190227:0500,15.3,13.2,78.0,11.5
3925,20190227:0500,11.2,10.3,89.0,9.5
15752,20190227:0600,15.0,13.0,78.0,11.2
3925,20190227:0600,11.2,10.2,88.0,9.3
15752,20190227:0700,16.6,12.6,60.0,8.8
3925,20190227:0700,11.4,10.4,88.0,9.5
15752,20190227:0800,15.5,13.3,77.0,11.5
3925,20190227:0800,12.4,11.0,83.0,9.6
15752,20190227:0900,14.7,12.7,78.0,10.9
3925,20190227:0900,13.6,11.8,80.0,10.2
15752,20190227:1000,12.2,10.9,84.0,9.6
3925,20190227:1000,16.3,13.3,69.0,10.6
15752,20190227:1100,12.5,10.4,75.0,8.2
3925,20190227:1100,16.8,13.5,67.0,10.7
15752,20190227:1200,12.6,10.6,76.0,8.5
3925,20190227:1200,18.1,13.0,52.0,8.1
15752,20190227:1300,14.5,11.7,70.0,9.1
3925,20190227:1300,18.2,13.3,54.0,8.8
15752,20190227:1400,14.4,10.8,61.0,7.0
3925,20190227:1400,19.2,14.2,55.0,10.0
15752,20190227:1500,13.3,9.5,58.0,5.2
3925,20190227:1500,17.8,14.1,64.0,10.9
15752,20190227:1600,11.7,8.9,66.0,5.6
3925,20190227:1600,15.4,13.7,82.0,12.4
15752,20190227:1700,12.2,8.8,61.0,4.9
3925,20190227:1700,15.4,13.9,84.0,12.7
15752,20190227:1800,11.2,8.2,64.0,4.7
3925,20190227:1800,14.9,12.6,75.0,10.5
15752,20190227:1900,9.7,7.5,72.0,4.9
3925,20190227:1900,13.8,11.3,72.0,8.9
15752,20190227:2000,9.4,7.0,69.0,4.0
3925,20190227:2000,12.1,10.3,79.0,8.6
15752,20190227:2100,8.7,6.9,75.0,4.5
3925,20190227:2100,11.8,10.5,84.0,9.2
15752,20190227:2200,8.2,6.5,77.0,4.4
3925,20190227:2200,11.0,9.7,84.0,8.4
15752,20190227:2300,7.7,6.4,82.0,4.8
3925,20190227:2300,10.1,9.3,90.0,8.6
15752,20190228:0000,8.2,6.8,80.0,5.0
3925,20190228:0000,10.0,9.1,88.0,8.1
15752,20190228:0100,7.9,6.5,80.0,4.7
3925,20190228:0100,9.3,8.6,91.0,7.9
15752,20190228:0200,8.2,6.6,78.0,4.6
3925,20190228:0200,8.4,7.9,93.0,7.3
15752,20190228:0300,8.2,6.7,79.0,4.8
3925,20190228:0300,8.0,7.6,94.0,7.1
15752,20190228:0400,7.8,6.3,79.0,4.4
3925,20190228:0400,7.7,7.3,94.0,6.8
15752,20190228:0500,8.4,6.9,79.0,5.0
3925,20190228:0500,7.0,6.6,94.0,6.1
15752,20190228:0600,8.6,6.8,75.0,4.4
3925,20190228:0600,6.1,5.7,94.0,5.2
15752,20190228:0700,8.7,6.9,76.0,4.7
3925,20190228:0700,6.6,6.2,94.0,5.7
15752,20190228:0800,10.7,8.1,68.0,5.1
3925,20190228:0800,8.0,7.6,94.0,7.1
15752,20190228:0900,10.0,8.0,74.0,5.6
3925,20190228:0900,11.0,9.4,80.0,7.7
15752,20190228:1000,12.3,9.0,62.0,5.2
3925,20190228:1000,14.4,10.6,59.0,6.5
15752,20190228:1100,13.4,9.5,57.0,5.1
3925,20190228:1100,16.6,10.8,44.0,4.3
15752,20190228:1200,13.9,9.7,55.0,5.0
3925,20190228:1200,17.7,10.2,32.0,0.8
15752,20190228:1300,14.2,10.3,58.0,6.1
3925,20190228:1300,19.1,10.3,25.0,-1.4
15752,20190228:1400,12.8,9.9,67.0,6.8
3925,20190228:1400,19.9,10.6,23.0,-1.8
15752,20190228:1500,13.5,9.9,60.0,5.9
3925,20190228:1500,20.7,10.7,20.0,-3.0
15752,20190228:1600,11.9,9.5,71.0,6.8
3925,20190228:1600,20.9,11.0,21.0,-2.2
15752,20190228:1700,14.4,10.4,57.0,6.0
3925,20190228:1700,20.5,11.0,23.0,-1.3
15752,20190228:1800,13.6,9.9,59.0,5.8
3925,20190228:1800,18.4,10.4,29.0,0.1
15752,20190228:1900,13.5,9.8,59.0,5.7
3925,20190228:1900,16.0,9.5,37.0,1.3
15752,20190228:2000,13.1,9.6,61.0,5.8
3925,20190228:2000,13.4,8.2,44.0,1.4
15752,20190228:2100,11.9,9.2,68.0,6.2
3925,20190228:2100,11.6,7.5,52.0,2.1
15752,20190228:2200,12.1,9.1,65.0,5.7
3925,20190228:2200,9.6,7.3,70.0,4.4
15752,20190228:2300,11.8,9.0,67.0,5.9
3925,20190228:2300,8.2,6.2,73.0,3.7
15752,20190301:0000,11.7,9.0,68.0,6.0
3925,20190301:0000,7.2,5.4,74.0,2.9
15752,20190301:0100,11.8,9.0,67.0,5.9
3925,20190301:0100,7.4,5.8,77.0,3.6
15752,20190301:0200,11.3,8.6,67.0,5.4
3925,20190301:0200,6.6,5.1,78.0,3.1
15752,20190301:0300,10.8,8.3,69.0,5.4
3925,20190301:0300,5.5,4.6,86.0,3.4
15752,20190301:0400,10.1,7.8,71.0,5.1
3925,20190301:0400,5.1,4.0,82.0,2.3
15752,20190301:0500,11.2,8.3,65.0,4.9
3925,20190301:0500,3.5,2.8,88.0,1.7
15752,20190301:0600,11.9,8.8,63.0,5.1
3925,20190301:0600,3.5,2.9,90.0,2.0
15752,20190301:0700,12.7,9.6,64.0,6.1
3925,20190301:0700,3.0,2.6,92.0,1.8
15752,20190301:0800,14.1,10.2,58.0,6.0
3925,20190301:0800,7.0,6.0,85.0,4.7
15752,20190301:0900,15.6,11.0,53.0,6.1
3925,20190301:0900,10.9,8.5,70.0,5.7
15752,20190301:1000,17.1,11.2,44.0,4.8
3925,20190301:1000,14.5,10.2,54.0,5.3
15752,20190301:1100,18.4,12.6,47.0,6.9
3925,20190301:1100,17.3,11.4,44.0,5.0
15752,20190301:1200,17.6,12.4,51.0,7.4
3925,20190301:1200,19.0,11.3,33.0,2.4
15752,20190301:1300,17.0,12.6,57.0,8.4
3925,20190301:1300,20.4,11.9,30.0,2.3
15752,20190301:1400,16.8,13.0,62.0,9.5
3925,20190301:1400,21.8,12.7,28.0,2.5
15752,20190301:1500,18.6,14.0,57.0,9.9
3925,20190301:1500,22.3,12.9,27.0,2.4
15752,20190301:1600,14.8,13.0,80.0,11.4
3925,20190301:1600,22.1,12.9,28.0,2.8
15752,20190301:1700,15.3,13.3,79.0,11.7
3925,20190301:1700,21.8,13.1,31.0,4.0
15752,20190301:1800,16.6,12.6,60.0,8.8
3925,20190301:1800,19.8,12.6,38.0,5.1
15752,20190301:1900,14.6,12.9,81.0,11.4
3925,20190301:1900,17.0,11.1,44.0,4.7
15752,20190301:2000,14.3,11.0,64.0,7.6
3925,20190301:2000,14.5,9.8,51.0,4.5
15752,20190301:2100,14.3,11.0,64.0,7.6
3925,20190301:2100,13.0,9.6,62.0,5.9
15752,20190301:2200,14.0,11.0,67.0,8.0
3925,20190301:2200,11.2,8.9,72.0,6.4
15752,20190301:2300,13.3,10.7,70.0,8.0
3925,20190301:2300,10.9,8.8,74.0,6.5
15752,20190302:0000,12.7,10.4,73.0,8.0
3925,20190302:0000,10.2,8.4,77.0,6.4
15752,20190302:0100,12.4,10.3,75.0,8.1
3925,20190302:0100,8.6,7.3,82.0,5.7
15752,20190302:0200,12.1,10.1,76.0,8.0
3925,20190302:0200,8.1,6.8,82.0,5.2
15752,20190302:0300,12.4,10.5,78.0,8.7
3925,20190302:0300,6.7,5.9,88.0,4.9
15752,20190302:0400,11.9,10.3,81.0,8.8
3925,20190302:0400,6.0,5.4,90.0,4.5
15752,20190302:0500,11.7,10.1,80.0,8.4
3925,20190302:0500,5.1,4.5,91.0,3.8
15752,20190302:0600,10.7,9.5,85.0,8.3
3925,20190302:0600,5.1,4.7,93.0,4.1
15752,20190302:0700,11.0,9.6,83.0,8.2
3925,20190302:0700,4.5,4.1,93.0,3.5
15752,20190302:0800,13.1,11.1,77.0,9.2
3925,20190302:0800,8.9,8.0,87.0,6.9
15752,20190302:0900,14.2,11.8,73.0,9.5
3925,20190302:0900,12.8,10.4,72.0,7.9
15752,20190302:1000,15.6,12.4,67.0,9.5
3925,20190302:1000,15.9,12.1,61.0,8.4
15752,20190302:1100,16.6,13.5,69.0,10.9
3925,20190302:1100,19.0,13.5,50.0,8.4
15752,20190302:1200,16.5,13.3,68.0,10.6
3925,20190302:1200,21.8,14.2,39.0,7.3
15752,20190302:1300,15.7,12.9,71.0,10.5
3925,20190302:1300,24.1,14.6,30.0,5.5
15752,20190302:1400,16.5,13.8,72.0,11.5
3925,20190302:1400,25.4,15.2,28.0,5.6
15752,20190302:1500,16.7,13.8,71.0,11.4
3925,20190302:1500,26.0,15.3,26.0,5.1
15752,20190302:1600,16.0,13.4,73.0,11.2
3925,20190302:1600,25.8,15.1,26.0,4.9
15752,20190302:1700,15.8,13.4,75.0,11.4
3925,20190302:1700,25.1,15.3,30.0,6.3
15752,20190302:1800,14.4,12.6,80.0,11.0
3925,20190302:1800,23.2,14.3,32.0,5.6
15752,20190302:1900,14.4,12.6,80.0,11.0
3925,20190302:1900,19.9,12.4,36.0,4.4
15752,20190302:2000,13.6,12.0,82.0,10.6
3925,20190302:2000,17.3,11.9,49.0,6.5
15752,20190302:2100,12.6,11.4,86.0,10.3
3925,20190302:2100,15.2,11.4,60.0,7.5
15752,20190302:2200,11.8,10.9,89.0,10.1
3925,20190302:2200,13.2,10.7,72.0,8.3
15752,20190302:2300,11.4,10.4,88.0,9.5
3925,20190302:2300,12.1,10.1,76.0,8.0
15752,20190303:0000,11.1,10.2,89.0,9.4
3925,20190303:0000,11.7,9.8,77.0,7.8
15752,20190303:0100,10.8,10.0,90.0,9.2
3925,20190303:0100,11.0,9.4,80.0,7.7
15752,20190303:0200,10.3,9.4,88.0,8.4
3925,20190303:0200,10.4,9.1,83.0,7.6
15752,20190303:0300,9.8,9.0,89.0,8.1
3925,20190303:0300,9.2,8.1,85.0,6.8
15752,20190303:0400,10.1,9.5,92.0,8.9
3925,20190303:0400,7.8,7.0,88.0,6.0
15752,20190303:0500,9.9,9.3,92.0,8.7
3925,20190303:0500,7.1,6.4,90.0,5.6
15752,20190303:0600,9.3,8.7,92.0,8.1
3925,20190303:0600,6.8,6.3,93.0,5.8
15752,20190303:0700,9.7,9.2,93.0,8.6
3925,20190303:0700,6.6,6.1,93.0,5.6
15752,20190303:0800,13.1,11.8,85.0,10.6
3925,20190303:0800,9.8,9.0,89.0,8.1
15752,20190303:0900,15.7,12.9,71.0,10.5
3925,20190303:0900,13.8,11.5,74.0,9.3
15752,20190303:1000,17.5,13.1,58.0,9.2
3925,20190303:1000,16.8,13.2,64.0,10.0
15752,20190303:1100,17.5,13.6,62.0,10.2
3925,20190303:1100,20.1,14.4,50.0,9.4
15752,20190303:1200,18.3,14.3,62.0,10.9
3925,20190303:1200,23.1,15.1,38.0,8.0
15752,20190303:1300,17.5,14.0,66.0,11.1
3925,20190303:1300,25.2,15.4,30.0,6.4
15752,20190303:1400,18.8,15.2,66.0,12.3
3925,20190303:1400,26.6,16.2,29.0,7.1
15752,20190303:1500,21.0,15.6,54.0,11.4
3925,20190303:1500,26.9,16.8,31.0,8.4
15752,20190303:1600,20.4,15.6,58.0,11.9
3925,20190303:1600,26.8,17.2,34.0,9.7
15752,20190303:1700,20.0,15.4,59.0,11.8
3925,20190303:1700,25.8,16.8,36.0,9.6
15752,20190303:1800,20.2,15.3,57.0,11.4
3925,20190303:1800,23.3,15.4,39.0,8.6
15752,20190303:1900,17.7,14.0,64.0,10.8
3925,20190303:1900,20.0,13.5,44.0,7.4
15752,20190303:2000,15.6,12.8,71.0,10.4
3925,20190303:2000,17.7,12.8,54.0,8.3
15752,20190303:2100,14.3,12.1,76.0,10.1
3925,20190303:2100,15.7,13.0,72.0,10.7
15752,20190303:2200,14.3,13.1,86.0,12.0
3925,20190303:2200,14.5,12.6,79.0,10.9
15752,20190303:2300,14.0,12.9,88.0,12.1
3925,20190303:2300,12.8,11.2,81.0,9.6
15752,20190304:0000,13.3,12.4,89.0,11.5
3925,20190304:0000,11.8,10.5,84.0,9.2
15752,20190304:0100,13.1,12.4,92.0,11.8
3925,20190304:0100,11.4,10.2,85.0,9.0
15752,20190304:0200,13.4,12.8,93.0,12.3
3925,20190304:0200,10.5,9.6,88.0,8.6
15752,20190304:0300,13.2,12.7,94.0,12.3
3925,20190304:0300,10.3,9.5,89.0,8.6
15752,20190304:0400,12.6,12.0,93.0,11.5
3925,20190304:0400,9.9,9.1,89.0,8.2
15752,20190304:0500,12.9,12.5,95.0,12.1
3925,20190304:0500,10.2,9.5,91.0,8.8
15752,20190304:0600,12.6,12.3,96.0,12.0
3925,20190304:0600,9.4,8.7,90.0,7.9
15752,20190304:0700,13.3,13.1,97.0,12.8
3925,20190304:0700,9.3,8.6,90.0,7.8
15752,20190304:0800,15.2,14.1,88.0,13.2
3925,20190304:0800,11.2,10.0,85.0,8.8
15752,20190304:0900,17.4,14.9,75.0,12.9
3925,20190304:0900,13.9,12.3,82.0,10.9
15752,20190304:1000,19.5,15.2,61.0,11.8
3925,20190304:1000,15.5,13.4,78.0,11.7
15752,20190304:1100,20.6,16.2,61.0,12.8
3925,20190304:1100,16.4,13.5,70.0,10.9
15752,20190304:1200,19.6,15.6,64.0,12.6
3925,20190304:1200,19.7,14.8,56.0,10.7
15752,20190304:1300,18.8,15.7,71.0,13.4
3925,20190304:1300,20.6,15.0,52.0,10.4
15752,20190304:1400,20.3,15.0,54.0,10.7
3925,20190304:1400,21.5,15.4,49.0,10.4
15752,20190304:1500,21.3,15.9,54.0,11.6
3925,20190304:1500,21.6,15.2,47.0,9.8
15752,20190304:1600,21.4,16.0,54.0,11.7
3925,20190304:1600,20.6,14.8,50.0,9.8
15752,20190304:1700,20.3,15.2,55.0,11.0
3925,20190304:1700,20.6,14.3,46.0,8.6
15752,20190304:1800,20.4,16.1,62.0,12.9
3925,20190304:1800,18.7,13.5,52.0,8.7
15752,20190304:1900,19.2,16.2,72.0,14.1
3925,20190304:1900,16.9,12.6,58.0,8.6
15752,20190304:2000,19.2,15.9,69.0,13.4
3925,20190304:2000,15.4,11.7,62.0,8.2
15752,20190304:2100,19.3,15.5,65.0,12.6
3925,20190304:2100,14.8,11.3,63.0,7.8
15752,20190304:2200,18.8,14.7,62.0,11.4
3925,20190304:2200,13.9,11.0,68.0,8.1
15752,20190304:2300,17.6,14.4,69.0,11.9
3925,20190304:2300,12.3,10.3,76.0,8.2
15752,20190305:0000,17.0,14.3,73.0,12.1
3925,20190305:0000,11.1,9.6,81.0,8.0
15752,20190305:0100,17.1,13.4,64.0,10.3
3925,20190305:0100,10.4,9.4,87.0,8.3
15752,20190305:0200,19.4,13.9,51.0,9.0
3925,20190305:0200,10.6,9.7,89.0,8.9
15752,20190305:0300,19.5,14.0,51.0,9.1
3925,20190305:0300,12.3,11.1,86.0,10.0
15752,20190305:0400,18.2,14.0,60.0,10.3
3925,20190305:0400,13.8,11.8,77.0,9.9
15752,20190305:0500,16.2,13.2,69.0,10.5
3925,20190305:0500,13.7,12.1,82.0,10.7
15752,20190305:0600,15.5,12.8,72.0,10.5
3925,20190305:0600,13.6,12.2,84.0,11.0
15752,20190305:0700,15.5,13.3,77.0,11.5
3925,20190305:0700,13.6,12.3,85.0,11.1
15752,20190305:0800,19.7,16.0,66.0,13.2
3925,20190305:0800,14.2,13.0,86.0,11.9
15752,20190305:0900,23.1,16.5,48.0,11.5
3925,20190305:0900,14.7,13.4,86.0,12.4
15752,20190305:1000,25.5,18.0,45.0,12.7
3925,20190305:1000,16.2,14.6,83.0,13.3
15752,20190305:1100,24.7,17.8,48.0,13.0
3925,20190305:1100,18.9,15.9,72.0,13.8
15752,20190305:1200,26.0,18.6,46.0,13.5
3925,20190305:1200,20.2,16.3,65.0,13.4
15752,20190305:1300,27.7,18.9,40.0,12.9
3925,20190305:1300,22.0,17.2,60.0,13.9
15752,20190305:1400,28.3,19.0,38.0,12.6
3925,20190305:1400,20.8,16.5,62.0,13.3
15752,20190305:1500,28.1,19.1,39.0,12.9
3925,20190305:1500,20.6,16.6,65.0,13.8
15752,20190305:1600,28.0,18.5,36.0,11.6
3925,20190305:1600,19.9,16.4,68.0,13.8
15752,20190305:1700,27.4,17.7,34.0,10.2
3925,20190305:1700,19.7,16.7,72.0,14.5
15752,20190305:1800,24.9,18.2,49.0,13.5
3925,20190305:1800,18.7,16.2,76.0,14.4
15752,20190305:1900,20.3,16.7,68.0,14.2
3925,20190305:1900,18.6,16.3,78.0,14.7
15752,20190305:2000,19.8,16.4,69.0,14.0
3925,20190305:2000,18.0,16.0,80.0,14.5
15752,20190305:2100,19.0,16.1,73.0,14.1
3925,20190305:2100,18.1,15.4,74.0,13.4
15752,20190305:2200,18.6,16.1,76.0,14.3
3925,20190305:2200,17.4,15.5,81.0,14.1
15752,20190305:2300,18.9,16.6,78.0,15.0
3925,20190305:2300,16.8,14.9,81.0,13.5
15752,20190306:0000,18.5,16.4,80.0,15.0
3925,20190306:0000,16.6,14.8,81.0,13.3
15752,20190306:0100,18.6,16.6,81.0,15.3
3925,20190306:0100,16.5,14.7,81.0,13.2
15752,20190306:0200,19.2,16.9,78.0,15.3
3925,20190306:0200,16.5,14.6,80.0,13.0
15752,20190306:0300,19.0,16.7,78.0,15.1
3925,20190306:0300,16.3,14.6,82.0,13.2
15752,20190306:0400,19.0,15.5,67.0,12.8
3925,20190306:0400,16.1,14.4,82.0,13.0
15752,20190306:0500,18.3,15.6,74.0,13.6
3925,20190306:0500,15.9,14.6,86.0,13.6
15752,20190306:0600,18.2,15.3,72.0,13.1
3925,20190306:0600,15.5,14.0,84.0,12.8
15752,20190306:0700,18.4,14.8,66.0,11.9
3925,20190306:0700,15.3,14.2,88.0,13.3
15752,20190306:0800,19.6,15.3,61.0,11.9
3925,20190306:0800,16.1,14.4,82.0,13.0
15752,20190306:0900,19.6,16.2,69.0,13.8
3925,20190306:0900,17.4,15.3,79.0,13.7
15752,20190306:1000,20.6,16.9,67.0,14.3
3925,20190306:1000,18.8,16.3,76.0,14.5
15752,20190306:1100,24.3,17.7,49.0,12.9
3925,20190306:1100,20.3,17.1,71.0,14.9
15752,20190306:1200,25.9,18.0,43.0,12.4
3925,20190306:1200,21.7,17.6,65.0,14.9
15752,20190306:1300,25.9,16.6,34.0,8.9
3925,20190306:1300,23.2,17.9,57.0,14.2
15752,20190306:1400,26.2,16.8,34.0,9.1
3925,20190306:1400,23.4,17.9,56.0,14.1
15752,20190306:1500,26.2,16.3,31.0,7.8
3925,20190306:1500,22.3,17.8,62.0,14.7
